date,y,proba_cv
2017-01-13,1,0.4805867743619417
2017-01-16,0,0.4702892946545997
2017-01-17,1,0.5502769045055936
2017-01-18,1,0.48658397232774153
2017-01-19,1,0.5237265143655633
2017-01-20,0,0.4881948758313127
2017-01-23,0,0.5867326015487362
2017-01-24,1,0.46078012370874555
2017-01-25,1,0.5774272037281156
2017-01-26,1,0.5878955862690918
2017-01-27,0,0.610438303757178
2017-01-30,0,0.5725803749880748
2017-01-31,1,0.6329846170680854
2017-02-01,0,0.5901760539402312
2017-02-02,1,0.6550274150439783
2017-02-03,1,0.6165192561600907
2017-02-06,1,0.6169436984009007
2017-02-07,0,0.5021836022907491
2017-02-08,1,0.5528859767493232
2017-02-09,0,0.4819901710738433
2017-02-10,1,0.4638746939396179
2017-02-13,1,0.450922989524683
2017-02-14,1,0.503561398587567
2017-02-15,0,0.4160572946555139
2017-02-16,1,0.43768771811184476
2017-02-17,1,0.3852143897501378
2017-02-21,0,0.34458386964553994
2017-02-22,0,0.3462852307828734
2017-02-23,1,0.35897128131486344
2017-02-24,1,0.2954057581172568
2017-02-27,1,0.27862747990928616
2017-02-28,1,0.2836367281871696
2017-03-01,0,0.24813900618330026
2017-03-02,0,0.2265923380544687
2017-03-03,0,0.15711209767690784
2017-03-06,0,0.17563605670174048
2017-03-07,1,0.19184560144615412
2017-03-08,1,0.22209449243731702
2017-03-09,0,0.20570426598614408
2017-03-10,0,0.18588632617895912
2017-03-13,0,0.18935550334604528
2017-03-14,0,0.15551795072087615
2017-03-15,1,0.16754560975811444
2017-03-16,0,0.18416765499906193
2017-03-17,0,0.21106736506047027
2017-03-20,0,0.37037076353000387
2017-03-21,0,0.48180688614111794
2017-03-22,1,0.49238124845602144
2017-03-23,0,0.4910002305490274
2017-03-24,0,0.5098937929263829
2017-03-27,1,0.5285537771677381
2017-03-28,0,0.44940424443054694
2017-03-29,1,0.47444821142049837
2017-03-30,0,0.4439324028872045
2017-03-31,1,0.4785231314112153
2017-04-03,1,0.4369508301275962
2017-04-04,0,0.44648487170618895
2017-04-05,1,0.45476141698639594
2017-04-06,0,0.45371298581475084
2017-04-07,0,0.46964216210567994
2017-04-10,0,0.5404507591739893
2017-04-11,0,0.5464012532478764
2017-04-12,0,0.6024424054450754
2017-04-13,1,0.6284039710481906
2017-04-17,1,0.5861213674471506
2017-04-18,1,0.5588039813377348
2017-04-19,1,0.5127152840758702
2017-04-20,0,0.45037947988264204
2017-04-21,1,0.4362358311039379
2017-04-24,1,0.3916415163117977
2017-04-25,1,0.36359406518549187
2017-04-26,1,0.35388847344599944
2017-04-27,1,0.35272801811010374
2017-04-28,1,0.3570911346673615
2017-05-01,1,0.3526406962551881
2017-05-02,0,0.35527650503440406
2017-05-03,1,0.3554432335029291
2017-05-04,0,0.34553912966649303
2017-05-05,1,0.3910852187078869
2017-05-08,1,0.3710631211751615
2017-05-09,0,0.3490812740929091
2017-05-10,1,0.37671808467744733
2017-05-11,0,0.36083947867260036
2017-05-12,0,0.36128869551230536
2017-05-15,0,0.3631349794873538
2017-05-16,0,0.4063076107165083
2017-05-17,1,0.5316658854897334
2017-05-18,0,0.5067293938256272
2017-05-19,1,0.5331463306912714
2017-05-23,0,0.48481731805698397
2017-05-24,1,0.5029958477006562
2017-05-25,0,0.44130975055235233
2017-05-26,1,0.4398243961940765
2017-05-29,0,0.40413740771738654
2017-05-30,1,0.43629242992759965
2017-05-31,1,0.41517533825913716
2017-06-01,1,0.41815961987760375
2017-06-02,0,0.4150625323180918
2017-06-05,0,0.42629540619325834
2017-06-06,1,0.46376733574860396
2017-06-07,0,0.4502224896152265
2017-06-08,0,0.45152575869766165
2017-06-09,0,0.47642241382423367
2017-06-12,0,0.5258069449361661
2017-06-13,0,0.5576144850272585
2017-06-14,1,0.5797104006078119
2017-06-15,0,0.5756647111748263
2017-06-16,1,0.5866332364608595
2017-06-19,0,0.5312063229688866
2017-06-20,1,0.5470617361122364
2017-06-21,0,0.5022105375755145
2017-06-22,0,0.5258111777949862
2017-06-23,0,0.5302200848069315
2017-06-26,0,0.5566949600584151
2017-06-27,0,0.61051600617196
2017-06-28,0,0.6368588213568829
2017-06-29,0,0.6598846989463378
2017-06-30,1,0.6904080876317852
2017-07-04,0,0.6674136121522614
2017-07-05,0,0.6641957764287842
2017-07-06,0,0.6627994555991316
2017-07-07,1,0.6688612772546534
2017-07-10,1,0.6617843930298805
2017-07-11,0,0.6494312318645741
2017-07-12,1,0.6690176229846426
2017-07-13,0,0.6727005165519161
2017-07-14,1,0.6946119498729413
2017-07-17,0,0.6856406755642748
2017-07-18,1,0.6867924471490224
2017-07-19,0,0.6676192676404455
2017-07-20,0,0.6679408427301373
2017-07-21,0,0.7012799484131862
2017-07-24,1,0.7118089433628895
2017-07-25,0,0.6909877154393887
2017-07-26,1,0.707861731276729
2017-07-27,0,0.6568347857623027
2017-07-28,1,0.6880952323826888
2017-07-31,1,0.6740414801116258
2017-08-01,1,0.6349486035956047
2017-08-02,0,0.604283281524697
2017-08-03,1,0.6104881663610493
2017-08-04,1,0.5605048534234203
2017-08-08,1,0.5543966089990437
2017-08-09,0,0.5346719817229211
2017-08-10,0,0.6042789508783581
2017-08-11,1,0.6057258973449405
2017-08-14,1,0.5778768267315796
2017-08-15,0,0.5737586618485727
2017-08-16,0,0.6012234676090429
2017-08-17,0,0.6116388483744881
2017-08-18,1,0.6345748612488366
2017-08-21,1,0.6502724159946706
2017-08-22,0,0.6198267393974116
2017-08-23,0,0.6125803799251536
2017-08-24,0,0.6229019796811723
2017-08-25,1,0.6225952595200432
2017-08-28,1,0.5991202557592237
2017-08-29,1,0.5688445622404474
2017-08-30,0,0.5155082180492055
2017-08-31,0,0.5219178022679829
2017-09-01,0,0.5630466286022171
2017-09-05,0,0.5889073036983249
2017-09-06,0,0.5885390716038207
2017-09-07,1,0.6298328087972495
2017-09-08,1,0.6585726761213874
2017-09-11,1,0.6409957276947722
2017-09-12,1,0.6171222373982815
2017-09-13,0,0.5956333528371653
2017-09-14,1,0.5561882985921609
2017-09-15,1,0.532655870102936
2017-09-18,0,0.48832042193535075
2017-09-19,1,0.4902707091691545
2017-09-20,0,0.4936162251765141
2017-09-21,1,0.5366061657980573
2017-09-22,1,0.5536833639073876
2017-09-25,0,0.5579004474955518
2017-09-26,1,0.5616770310630327
2017-09-27,0,0.48984819192686924
2017-09-28,1,0.5079646597655058
2017-09-29,1,0.48494296002052795
2017-10-02,1,0.43659588874920413
2017-10-03,1,0.41760596148724605
2017-10-04,1,0.41120599145053516
2017-10-05,0,0.38283394303942075
2017-10-06,0,0.4036806030203717
2017-10-10,0,0.4201392797849421
2017-10-11,0,0.4419219552796642
2017-10-12,1,0.43115229296416224
2017-10-13,1,0.44208130850359195
2017-10-16,1,0.41723688819330307
2017-10-17,0,0.3923729141346521
2017-10-18,1,0.4228043260769391
2017-10-19,1,0.4094626637998152
2017-10-20,0,0.3476996688071612
2017-10-23,1,0.34574831606150314
2017-10-24,1,0.3266917800577804
2017-10-25,1,0.29994210790424364
2017-10-26,1,0.2982053399751847
2017-10-27,0,0.29436634642852066
2017-10-30,1,0.3065693444850959
2017-10-31,0,0.30070767045430147
2017-11-01,0,0.3136753053075759
2017-11-02,0,0.35694945893386304
2017-11-03,0,0.3504050713996876
2017-11-06,1,0.3621098185117675
2017-11-07,0,0.3577655434809211
2017-11-08,0,0.38078988468119224
2017-11-09,0,0.4209193977133035
2017-11-10,1,0.41100217533329864
2017-11-13,0,0.3974259055182175
2017-11-14,0,0.3954156378576597
2017-11-15,1,0.4183178421466262
2017-11-16,0,0.3746583795293084
2017-11-17,1,0.38899973432258605
2017-11-20,1,0.3651551189505372
2017-11-21,0,0.343833295053975
2017-11-22,1,0.3925990167657744
2017-11-23,1,0.40305515842717315
2017-11-24,1,0.397356857250366
2017-11-27,1,0.3774108424026228
2017-11-28,1,0.3564136024166793
2017-11-29,1,0.3411758314762898
2017-11-30,0,0.30559117738556274
2017-12-01,0,0.3983464411213334
2017-12-04,0,0.4089438670366627
2017-12-05,1,0.43877403590866637
2017-12-06,1,0.4440578320221233
2017-12-07,1,0.4507469816903099
2017-12-08,1,0.4251040033156517
2017-12-11,1,0.4086474466485956
2017-12-12,0,0.3731830508257031
2017-12-13,0,0.3779713123491381
2017-12-14,1,0.3914334468847623
2017-12-15,1,0.39572986514256
2017-12-18,0,0.39246003544300206
2017-12-19,0,0.4119064562296617
2017-12-20,0,0.41189461815028483
2017-12-21,0,0.41479657539405185
2017-12-22,0,0.441309872228503
2017-12-27,0,0.47491426010686333
2017-12-28,0,0.49214704196258763
2017-12-29,1,0.5242709518318327
2018-01-02,1,0.5409240769802172
2018-01-03,1,0.49830463512399065
2018-01-04,0,0.4633449407231507
2018-01-05,1,0.44444229987870665
2018-01-08,1,0.4182329295596605
2018-01-09,1,0.3989371768798381
2018-01-10,1,0.375418842842935
2018-01-11,1,0.3717751498001943
2018-01-12,1,0.36456584119004365
2018-01-15,0,0.3649482779246447
2018-01-16,1,0.4473299345903976
2018-01-17,0,0.4349258829825998
2018-01-18,1,0.45325871705663007
2018-01-19,1,0.44675981221860606
2018-01-22,1,0.43930383665036093
2018-01-23,0,0.41268333346188935
2018-01-24,1,0.43926275290276606
2018-01-25,1,0.42520237300482033
2018-01-26,0,0.4247087007825988
2018-01-29,0,0.42022943599794144
2018-01-30,0,0.4846038938018807
2018-01-31,0,0.4788851193829298
2018-02-01,0,0.5212976313385912
2018-02-02,0,0.534957595212335
2018-02-05,1,0.5305900700884626
2018-02-06,1,0.5165335519899654
2018-02-07,0,0.5601109142835288
2018-02-08,1,0.5205038724474356
2018-02-09,1,0.509187291655132
2018-02-12,1,0.48798201363958293
2018-02-13,1,0.5122725281131534
2018-02-14,1,0.4961961248326959
2018-02-15,1,0.4443909261014323
2018-02-16,1,0.4438612960128812
2018-02-20,0,0.49512018667226304
2018-02-21,1,0.4742531598468172
2018-02-22,1,0.47345435246147555
2018-02-23,1,0.5403869680647532
2018-02-26,0,0.5487477850541151
2018-02-27,0,0.5323143127385935
2018-02-28,0,0.5335104243217156
2018-03-01,1,0.5531080235090156
2018-03-02,1,0.5604930283309484
2018-03-05,0,0.563964421177829
2018-03-06,1,0.5521153931386172
2018-03-07,1,0.540003270226834
2018-03-08,1,0.5146679059437618
2018-03-09,1,0.4977563837577962
2018-03-12,1,0.46806578553633094
2018-03-13,0,0.4344039247208836
2018-03-14,1,0.4390153191371998
2018-03-15,1,0.4647776621071214
2018-03-16,0,0.46507978414694706
2018-03-19,1,0.4675987833946677
2018-03-20,0,0.4844774179669417
2018-03-21,0,0.49604861351915636
2018-03-22,0,0.5132530591954911
2018-03-23,1,0.5032326143260992
2018-03-26,0,0.528697251282249
2018-03-27,1,0.5217051735699536
2018-03-28,1,0.5347878371311122
2018-03-29,0,0.5118892370317961
2018-04-02,1,0.41117613317323304
2018-04-03,1,0.45891303080468976
2018-04-04,1,0.4380938208004513
2018-04-05,0,0.44625827233662596
2018-04-06,0,0.446413603205907
2018-04-09,1,0.5015969882044949
2018-04-10,0,0.5031887376780163
2018-04-11,1,0.548961916963492
2018-04-12,0,0.5787893393668067
2018-04-13,1,0.5442031134541508
2018-04-16,1,0.5799661841391132
2018-04-17,1,0.59108702481724
2018-04-18,0,0.5603174362169049
2018-04-19,0,0.5395358498537146
2018-04-20,1,0.5596272312966051
2018-04-23,0,0.5715260089909097
2018-04-24,1,0.5790391827929008
2018-04-25,1,0.6128709728680984
2018-04-26,0,0.6041396440271074
2018-04-27,0,0.6069914391007828
2018-04-30,1,0.6097892762753224
2018-05-01,0,0.581938465704043
2018-05-02,0,0.5718363090731553
2018-05-03,1,0.5877970810370582
2018-05-04,1,0.5771748056047469
2018-05-07,1,0.5409627640204445
2018-05-08,1,0.5398604920371396
2018-05-09,1,0.5282831351666419
2018-05-10,1,0.4885047440300888
2018-05-11,1,0.4683116145517574
2018-05-14,0,0.4713512596635102
2018-05-15,0,0.4559285581945371
2018-05-16,0,0.48385440100033705
2018-05-17,1,0.5048977315440121
2018-05-18,0,0.4811165986299015
2018-05-22,1,0.47377424400977675
2018-05-23,1,0.45133431063624796
2018-05-24,1,0.42771575511420795
2018-05-25,1,0.40179230885617656
2018-05-28,0,0.3874198363611057
2018-05-29,1,0.4382832428477081
2018-05-30,1,0.443627064976561
2018-05-31,1,0.4433505456674919
2018-06-01,1,0.42841385099471324
2018-06-04,1,0.4087952106878857
2018-06-05,1,0.3899090149365781
2018-06-06,1,0.3664469273341415
2018-06-07,0,0.3414530465759689
2018-06-08,1,0.3330751212917074
2018-06-11,1,0.31104398433841124
2018-06-12,0,0.31199649214619324
2018-06-13,1,0.36191419342258946
2018-06-14,1,0.3489860177452832
2018-06-15,0,0.3329370514054514
2018-06-18,1,0.33472505956074966
2018-06-19,1,0.3203871666601191
2018-06-20,0,0.2987776819029176
2018-06-21,0,0.34389892217453205
2018-06-22,0,0.35226012895572595
2018-06-25,1,0.41249425432684406
2018-06-26,0,0.41818059961954746
2018-06-27,0,0.443257948163094
2018-06-28,0,0.4908481278486338
2018-06-29,0,0.5152252769841715
2018-07-03,1,0.5296606933034359
2018-07-04,1,0.5076932683065353
2018-07-05,1,0.47270741352614465
2018-07-06,1,0.4473048694832257
2018-07-09,1,0.39579761603087416
2018-07-10,0,0.3811953908168879
2018-07-11,1,0.3609088999151894
2018-07-12,1,0.3460956610271005
2018-07-13,0,0.353382793289094
2018-07-16,1,0.38662507982351996
2018-07-17,1,0.39082505368479525
2018-07-18,1,0.38708175431106157
2018-07-19,0,0.3827320993296839
2018-07-20,1,0.4678607983816353
2018-07-23,1,0.43818504184908214
2018-07-24,0,0.4267859844373865
2018-07-25,1,0.42789921102850514
2018-07-26,0,0.41600373380284844
2018-07-27,0,0.4540256631533061
2018-07-30,1,0.5103218930614463
2018-07-31,0,0.4989557875577821
2018-08-01,1,0.4985666462433391
2018-08-02,1,0.45460911267132265
2018-08-03,1,0.4714832512982747
2018-08-07,0,0.40379476721835206
2018-08-08,1,0.4133527420977901
2018-08-09,1,0.39463189064923615
2018-08-10,0,0.380753285393853
2018-08-13,1,0.4098491976814653
2018-08-14,0,0.44233531798467496
2018-08-15,1,0.4549124076130408
2018-08-16,0,0.43378401404381073
2018-08-17,1,0.4591508692059396
2018-08-20,1,0.4528999050849876
2018-08-21,0,0.42041388266168006
2018-08-22,1,0.44586442003254034
2018-08-23,1,0.4306742753634862
2018-08-24,1,0.4125788383398962
2018-08-27,0,0.4015256472064325
2018-08-28,1,0.4133164636203311
2018-08-29,1,0.3915672084157506
2018-08-30,1,0.3773652217973091
2018-08-31,1,0.352983996508603
2018-09-04,0,0.3272879005205543
2018-09-05,0,0.34797457656625347
2018-09-06,1,0.38039406599812203
2018-09-07,1,0.38687710181432095
2018-09-10,0,0.38733118154301655
2018-09-11,0,0.38683082524668677
2018-09-12,1,0.4702653767884526
2018-09-13,1,0.4480723231103881
2018-09-14,0,0.4333326008118072
2018-09-17,1,0.4743704890511317
2018-09-18,0,0.44829429343904886
2018-09-19,1,0.4597756770919799
2018-09-20,0,0.4395189593674686
2018-09-21,0,0.43653924891631796
2018-09-24,0,0.43453880813465917
2018-09-25,0,0.44056716728293444
2018-09-26,1,0.46885684985260173
2018-09-27,0,0.44840005737652266
2018-09-28,0,0.5074498498504603
2018-10-01,1,0.5446661616023569
2018-10-02,1,0.5510973978008322
2018-10-03,0,0.5488755937839099
2018-10-04,0,0.5611163709808725
2018-10-05,0,0.5786347157010175
2018-10-09,0,0.5844330056034264
2018-10-10,0,0.6282419257801178
2018-10-11,1,0.6318909879377962
2018-10-12,0,0.6032715717331474
2018-10-15,1,0.629895105681997
2018-10-16,1,0.6201081515201231
2018-10-17,0,0.58940716405753
2018-10-18,1,0.5499960888399112
2018-10-19,0,0.5537177088005367
2018-10-22,0,0.5402864742229737
2018-10-23,0,0.5375017886658787
2018-10-24,1,0.5353748951979609
2018-10-25,0,0.6062407895459504
2018-10-26,0,0.5871670035050203
2018-10-29,1,0.6445054689926201
2018-10-30,1,0.6436583840877783
2018-10-31,1,0.6054380288995627
2018-11-01,0,0.6124709536952132
2018-11-02,1,0.5553839427685612
2018-11-05,1,0.542933161410783
2018-11-06,1,0.5487971372197697
2018-11-07,1,0.6143026891010748
2018-11-08,0,0.5769198049383701
2018-11-09,0,0.5882290904806123
2018-11-12,0,0.6160504451300703
2018-11-13,0,0.6264775770874347
2018-11-14,1,0.6391760511451238
2018-11-15,0,0.6417682365377962
2018-11-16,0,0.6622802606768278
2018-11-19,0,0.6482767876883623
2018-11-20,0,0.6446695699423992
2018-11-21,0,0.6130284860595389
2018-11-22,1,0.610701795062065
2018-11-23,1,0.6025740765836828
2018-11-26,1,0.5772065244769417
2018-11-27,1,0.5639438695894268
2018-11-28,0,0.5424790379078509
2018-11-29,1,0.4943321820356177
2018-11-30,1,0.47078481188172533
2018-12-03,0,0.4677250503498716
2018-12-04,1,0.5053911827783794
2018-12-05,0,0.5543834919110779
2018-12-06,0,0.5694385037430577
2018-12-07,1,0.5841564277973589
2018-12-10,0,0.6144973347079951
2018-12-11,1,0.6227792727156318
2018-12-12,0,0.6139490164603059
2018-12-13,0,0.5995755633773159
2018-12-14,0,0.5281877460933654
2018-12-17,1,0.49452006120739206
2018-12-18,0,0.5568692674322627
2018-12-19,0,0.5107334503268318
2018-12-20,0,0.47433814806071367
2018-12-21,0,0.5315422928302517
2018-12-24,1,0.464197318921486
2018-12-27,1,0.5859399444167447
2018-12-28,1,0.5567805374784047
2018-12-31,1,0.5103952782792402
2019-01-02,0,0.49439759746093886
2019-01-03,1,0.4088727975978923
2019-01-04,0,0.5134509994868878
2019-01-07,1,0.5333446753083833
2019-01-08,0,0.5883868231562503
2019-01-09,1,0.621488405318784
2019-01-10,1,0.6716620476219729
2019-01-11,0,0.6344863781131229
2019-01-14,1,0.612220655995379
2019-01-15,1,0.6095880521298728
2019-01-16,1,0.590843773256999
2019-01-17,1,0.6457769717358325
2019-01-18,1,0.6143510256013508
2019-01-21,0,0.5917254905110618
2019-01-22,1,0.5769153863226583
2019-01-23,1,0.5744303437166406
2019-01-24,0,0.5719915148503942
2019-01-25,0,0.5793959802359115
2019-01-28,1,0.5964887395412851
2019-01-29,1,0.5829582516594295
2019-01-30,1,0.5733125202565402
2019-01-31,0,0.5583642452158418
2019-02-01,1,0.5227078650962688
2019-02-04,1,0.47512494148546003
2019-02-05,1,0.4701982756459439
2019-02-06,0,0.44720809807244155
2019-02-07,0,0.4418871529223194
2019-02-08,1,0.43577166475969653
2019-02-11,1,0.449398853348861
2019-02-12,1,0.4442948506042571
2019-02-13,1,0.4254889700736369
2019-02-14,1,0.40305942597554073
2019-02-15,0,0.3925245311516846
2019-02-19,0,0.37547936614903216
2019-02-20,1,0.3646309382366117
2019-02-21,1,0.3489085833468704
2019-02-22,1,0.3496275846346096
2019-02-25,0,0.34447038499124627
2019-02-26,0,0.36091993901756814
2019-02-27,0,0.35289727927419445
2019-02-28,1,0.3706222346319136
2019-03-01,0,0.3277113134316648
2019-03-04,1,0.3358364936732255
2019-03-05,0,0.32244068287390387
2019-03-06,0,0.3140927596729724
2019-03-07,0,0.34070127590623994
2019-03-08,1,0.3975303663078479
2019-03-11,1,0.36623185172397127
2019-03-12,1,0.3693109378988836
2019-03-13,1,0.3661382149547575
2019-03-14,1,0.3511062845793107
2019-03-15,1,0.31121244479326055
2019-03-18,0,0.3082790983836869
2019-03-19,0,0.29864291358066614
2019-03-20,1,0.32451218231502654
2019-03-21,0,0.3137208023944446
2019-03-22,0,0.4088582513856721
2019-03-25,1,0.4215989037017045
2019-03-26,0,0.4189380031146437
2019-03-27,1,0.4296202660516661
2019-03-28,1,0.4349144243952798
2019-03-29,1,0.4033281550949557
2019-04-01,1,0.36128462984613585
2019-04-02,1,0.35590093660233363
2019-04-03,1,0.3409443928078863
2019-04-04,1,0.3106899154504198
2019-04-05,0,0.310759766844585
2019-04-08,0,0.3401736260814661
2019-04-09,1,0.38198235541836906
2019-04-10,1,0.38918905327796854
2019-04-11,1,0.370330340873581
2019-04-12,1,0.3649790499285832
2019-04-15,0,0.3349961444442593
2019-04-16,0,0.32661428266337295
2019-04-17,1,0.3442692433532224
2019-04-18,0,0.33231286088369133
2019-04-22,1,0.3336203873401292
2019-04-23,1,0.3056134188476668
2019-04-24,0,0.2996066284290026
2019-04-25,1,0.29090751400870124
2019-04-26,1,0.2732381822546917
2019-04-29,0,0.442072981391582
2019-04-30,0,0.42666895881995887
2019-05-01,0,0.43367037187174656
2019-05-02,1,0.4390425969451603
2019-05-03,0,0.4568184975793853
2019-05-06,0,0.47246457941456693
2019-05-07,0,0.47231817814186955
2019-05-08,0,0.4817823121893677
2019-05-09,1,0.5045849310468322
2019-05-10,0,0.49015343705516573
2019-05-13,1,0.5279124863451262
2019-05-14,1,0.5160659604224133
2019-05-15,1,0.5011854263651591
2019-05-16,0,0.5071299623330466
2019-05-17,0,0.4880899683016016
2019-05-21,0,0.5090593372175615
2019-05-22,0,0.509690830917306
2019-05-23,0,0.5029948320097063
2019-05-24,1,0.5054308818083072
2019-05-27,0,0.5149473579546336
2019-05-28,0,0.5241774610721636
2019-05-29,1,0.515574062883867
2019-05-30,0,0.5248369902514322
2019-05-31,0,0.5352218304478049
2019-06-03,1,0.5283035435034514
2019-06-04,1,0.5193951446838934
2019-06-05,1,0.5241032011150689
2019-06-06,1,0.5261163662947516
2019-06-07,1,0.5290682678050591
2019-06-10,1,0.524434632618108
2019-06-11,1,0.5177538454583788
2019-06-12,1,0.5117554930300653
2019-06-13,1,0.50691499055075
2019-06-14,1,0.5029441334554563
2019-06-17,1,0.513096012071193
2019-06-18,0,0.4868810969194528
2019-06-19,1,0.49393304524299547
2019-06-20,0,0.48495617288980203
2019-06-21,0,0.4826829885099346
2019-06-24,0,0.4910092744766422
2019-06-25,0,0.5134992789988116
2019-06-26,0,0.5233500696681475
2019-06-27,1,0.5131558048823176
2019-06-28,1,0.5132688300821038
2019-07-02,1,0.4909001372378352
2019-07-03,1,0.5170051229597955
2019-07-04,0,0.5158090553089834
2019-07-05,0,0.5085951474338143
2019-07-08,1,0.5097028315414671
2019-07-09,1,0.4843415092723815
2019-07-10,1,0.47402396700449934
2019-07-11,1,0.48672613333535897
2019-07-12,1,0.49110135947376216
2019-07-15,0,0.49549602210368576
2019-07-16,0,0.48109271918956825
2019-07-17,1,0.49860534216007524
2019-07-18,0,0.49051814959207113
2019-07-19,1,0.4859604090515744
2019-07-22,1,0.46933186154886203
2019-07-23,1,0.4704062768543375
2019-07-24,0,0.4775774951369216
2019-07-25,1,0.4918065644653776
2019-07-26,0,0.47399106093678556
2019-07-29,0,0.48792460880417915
2019-07-30,0,0.47942458416316464
2019-07-31,0,0.4730786522182416
2019-08-01,0,0.4857415460765545
2019-08-02,0,0.5280447426913257
2019-08-06,1,0.5374643183554852
2019-08-07,1,0.5279800207327875
2019-08-08,0,0.5212141973438935
2019-08-09,0,0.542372873538814
2019-08-12,1,0.5325926381800142
2019-08-13,0,0.5205883184131314
2019-08-14,1,0.5362674311544339
2019-08-15,1,0.5101815579611589
2019-08-16,1,0.5168810143863306
2019-08-19,0,0.5256193554190215
2019-08-20,1,0.5434346756449299
2019-08-21,0,0.5541931653721098
2019-08-22,0,0.54212542486884
2019-08-23,1,0.5553252516413475
2019-08-26,1,0.5338490879678072
2019-08-27,1,0.5394860945751685
2019-08-28,1,0.536404480531435
2019-08-29,1,0.5381278231719945
2019-08-30,0,0.5595671042151746
2019-09-03,1,0.5379825259807185
2019-09-04,1,0.5323321210141112
2019-09-05,0,0.4968320683843492
2019-09-06,0,0.5111393621887781
2019-09-09,0,0.4847054378032437
2019-09-10,1,0.49708136946035936
2019-09-11,1,0.4952564187595191
2019-09-12,1,0.48352055339227035
2019-09-13,0,0.4823890336312147
2019-09-16,1,0.5006661535019861
2019-09-17,1,0.495341747715167
2019-09-18,0,0.48313466611379197
2019-09-19,0,0.4752385413198002
2019-09-20,0,0.46760916064380537
2019-09-23,0,0.4875051237889379
2019-09-24,1,0.4939409046308699
2019-09-25,0,0.5017340503695972
2019-09-26,0,0.496135610670516
2019-09-27,1,0.496731842921296
2019-09-30,0,0.49635364819400074
2019-10-01,0,0.5185962631052616
2019-10-02,1,0.5061520289085626
2019-10-03,1,0.49579176750497533
2019-10-04,0,0.509557279223746
2019-10-07,0,0.5151741162885993
2019-10-08,1,0.5303469150626322
2019-10-09,1,0.5296487147414224
2019-10-10,1,0.5211222339609193
2019-10-11,1,0.5044107836113579
2019-10-15,0,0.5047860786775666
2019-10-16,0,0.5267720095681478
2019-10-17,0,0.5197808408383084
2019-10-18,1,0.5290629833054209
2019-10-21,0,0.5041880023817663
2019-10-22,1,0.49974598291476185
2019-10-23,1,0.502690843727127
2019-10-24,1,0.502956268135324
2019-10-25,1,0.5007510723307897
2019-10-28,1,0.4886587012458077
2019-10-29,1,0.47521980468561265
2019-10-30,0,0.45838140256681514
2019-10-31,1,0.4812992139448747
2019-11-01,1,0.4733556912760416
2019-11-04,0,0.4569616266596441
2019-11-05,1,0.47009486033403525
2019-11-06,1,0.4687497975056966
2019-11-07,1,0.4589496171011799
2019-11-08,0,0.46504073814744434
2019-11-11,1,0.4688701312373668
2019-11-12,1,0.4618969289582777
2019-11-13,1,0.4385064328392575
2019-11-14,1,0.4486229042944172
2019-11-15,0,0.4447975293058434
2019-11-18,1,0.43124730442326625
2019-11-19,0,0.44025852419135286
2019-11-20,0,0.43425675631779265
2019-11-21,1,0.46117306307090244
2019-11-22,1,0.44803521556860065
2019-11-25,1,0.4400431075772732
2019-11-26,1,0.43348227833838615
2019-11-27,1,0.44014860977285997
2019-11-28,0,0.44385889575611565
2019-11-29,0,0.4467942929765306
2019-12-02,0,0.45977869332240273
2019-12-03,0,0.46078441537262815
2019-12-04,1,0.47821574412806983
2019-12-05,1,0.48339358303390567
2019-12-06,0,0.4750907368696081
2019-12-09,0,0.49998710900910986
2019-12-10,0,0.4969997733114219
2019-12-11,1,0.49143414101237853
2019-12-12,1,0.45152942168034776
2019-12-13,1,0.4392980251388028
2019-12-16,1,0.4414273101651257
2019-12-17,0,0.45766692306473283
2019-12-18,1,0.4793693423294347
2019-12-19,1,0.47138283206147935
2019-12-20,0,0.44454245411715226
2019-12-23,1,0.4434526593526187
2019-12-24,0,0.45496402146481874
2019-12-27,0,0.4489142300899578
2019-12-30,0,0.4891844166164622
2019-12-31,1,0.4728565005576319
2020-01-02,0,0.4672349341535164
2020-01-03,1,0.48417691522616074
2020-01-06,1,0.4786229346273651
2020-01-07,1,0.4863038179496104
2020-01-08,1,0.4590474963266868
2020-01-09,0,0.46389879766230824
2020-01-10,1,0.47819049189139473
2020-01-13,0,0.4582305015043622
2020-01-14,1,0.4578512263652368
2020-01-15,1,0.4602402502974024
2020-01-16,1,0.4439356511835778
2020-01-17,0,0.4402523639322598
2020-01-20,0,0.4377215041185597
2020-01-21,1,0.4476530176886633
2020-01-22,0,0.45023946842791496
2020-01-23,0,0.44207670112121494
2020-01-24,0,0.4650977098983815
2020-01-27,1,0.47359527514855704
2020-01-28,1,0.48751438284283477
2020-01-29,1,0.4960611566310303
2020-01-30,0,0.48008970959381037
2020-01-31,1,0.49149973078075804
2020-02-03,1,0.5002283636796087
2020-02-04,1,0.4906577492549198
2020-02-05,1,0.47929516168399267
2020-02-06,0,0.47701588364542047
2020-02-07,1,0.487329781047
2020-02-10,1,0.47977969794891806
2020-02-11,1,0.47462493212428103
2020-02-12,0,0.4569399055864662
2020-02-13,1,0.4590570025054297
2020-02-14,0,0.45863440056410276
2020-02-18,1,0.4562910209637798
2020-02-19,0,0.44679229549601823
2020-02-20,0,0.4131896758045995
2020-02-21,0,0.45994623758191716
